season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,label,prediction
3,1,9,15,0,1,1,2,0.64,0.6061,0.65,0.2537,338,247.4
3,1,9,16,0,1,1,2,0.64,0.6061,0.69,0.2537,453,390.8125
3,1,9,17,0,1,1,2,0.64,0.6061,0.65,0.2239,842,772.775
3,1,9,18,0,1,1,2,0.62,0.5909,0.73,0.1642,774,769.65
3,1,9,19,0,1,1,2,0.62,0.5909,0.73,0.1045,486,495.9
3,1,9,20,0,1,1,2,0.62,0.5909,0.73,0.1343,340,331.325
3,1,9,21,0,1,1,3,0.62,0.5758,0.83,0.2239,233,186.875
3,1,9,22,0,1,1,3,0.62,0.5758,0.83,0.2537,129,128.125
3,1,9,23,0,1,1,3,0.6,0.5152,0.94,0.2537,70,36.9625
3,1,9,0,0,2,1,3,0.6,0.5152,0.94,0.2537,13,21.3875
3,1,9,1,0,2,1,3,0.6,0.5152,0.94,0.194,5,10.575
3,1,9,2,0,2,1,3,0.6,0.5152,0.94,0.194,4,5.3125
3,1,9,3,0,2,1,2,0.62,0.5455,0.94,0.2836,6,6.35
3,1,9,4,0,2,1,2,0.62,0.5455,0.94,0.3582,7,5.825
3,1,9,5,0,2,1,2,0.64,0.5758,0.89,0.3284,48,26.875
3,1,9,6,0,2,1,2,0.64,0.5758,0.89,0.3284,167,101.1125
3,1,9,7,0,2,1,2,0.64,0.5758,0.89,0.4478,356,286.4125
3,1,9,8,0,2,1,2,0.66,0.6061,0.83,0.5522,672,604.275
3,1,9,9,0,2,1,2,0.66,0.6061,0.83,0.5821,293,357.2875
3,1,9,10,0,2,1,3,0.68,0.6364,0.79,0.6418,160,159.0
3,1,9,11,0,2,1,2,0.68,0.6364,0.79,0.6418,151,209.2125
3,1,9,12,0,2,1,3,0.68,0.6364,0.83,0.4478,88,118.625
3,1,9,13,0,2,1,2,0.7,0.6667,0.74,0.5821,114,246.4625
3,1,9,14,0,2,1,3,0.6,0.5152,0.94,0.4627,143,101.7
3,1,9,15,0,2,1,3,0.6,0.5455,0.88,0.2537,36,103.525
3,1,9,16,0,2,1,3,0.6,0.5455,0.88,0.2985,141,210.7375
3,1,9,17,0,2,1,3,0.6,0.5455,0.88,0.194,338,557.6875
3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642,281,629.3625
3,1,9,19,0,2,1,2,0.6,0.5455,0.88,0.2985,324,426.6
3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.194,290,287.875
3,1,9,21,0,2,1,2,0.6,0.5455,0.88,0.194,207,183.0625
3,1,9,22,0,2,1,3,0.58,0.5455,0.83,0.4627,151,122.825
3,1,9,23,0,2,1,2,0.56,0.5303,0.83,0.2239,78,77.425
3,1,9,0,0,3,1,2,0.56,0.5303,0.68,0.2836,26,35.4625
3,1,9,1,0,3,1,2,0.54,0.5152,0.68,0.2537,12,14.9125
3,1,9,2,0,3,1,2,0.54,0.5152,0.64,0.3284,3,7.85
3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537,5,4.3125
3,1,9,4,0,3,1,2,0.52,0.5,0.68,0.3582,10,5.325
3,1,9,5,0,3,1,2,0.52,0.5,0.68,0.2836,56,28.2
3,1,9,6,0,3,1,1,0.52,0.5,0.63,0.2537,172,125.2875
3,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239,545,345.025
3,1,9,8,0,3,1,1,0.52,0.5,0.59,0.2239,797,633.25
3,1,9,9,0,3,1,1,0.54,0.5152,0.6,0.2537,362,334.025
3,1,9,10,0,3,1,1,0.56,0.5303,0.52,0.194,192,173.0625
3,1,9,11,0,3,1,1,0.6,0.6212,0.43,0.2537,247,214.4875
3,1,9,12,0,3,1,1,0.6,0.6212,0.43,0.2537,313,256.825
3,1,9,13,0,3,1,1,0.6,0.6212,0.4,0.2537,289,246.7125
3,1,9,14,0,3,1,1,0.62,0.6212,0.38,0.2537,286,229.7375
3,1,9,15,0,3,1,1,0.62,0.6212,0.35,0.0,311,253.2375
3,1,9,16,0,3,1,1,0.62,0.6212,0.35,0.0,466,369.975
3,1,9,17,0,3,1,1,0.6,0.6212,0.38,0.2239,886,704.8625
3,1,9,18,0,3,1,1,0.58,0.5455,0.4,0.2836,892,724.125
3,1,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239,611,497.3625
3,1,9,20,0,3,1,1,0.52,0.5,0.48,0.1642,409,316.7375
3,1,9,21,0,3,1,1,0.5,0.4848,0.59,0.1642,349,209.6125
3,1,9,22,0,3,1,1,0.5,0.4848,0.63,0.0896,229,176.075
3,1,9,23,0,3,1,1,0.48,0.4697,0.67,0.0896,123,85.7125
3,1,9,0,0,4,1,1,0.5,0.4848,0.63,0.0,58,41.5
3,1,9,1,0,4,1,1,0.46,0.4545,0.72,0.1045,18,29.7125
3,1,9,2,0,4,1,1,0.46,0.4545,0.72,0.0896,11,11.3375
3,1,9,3,0,4,1,1,0.44,0.4394,0.77,0.0,6,8.05
3,1,9,4,0,4,1,1,0.44,0.4394,0.77,0.1045,6,10.225
3,1,9,5,0,4,1,1,0.44,0.4394,0.77,0.1045,56,29.6125
3,1,9,6,0,4,1,1,0.44,0.4394,0.77,0.0,170,114.875
3,1,9,7,0,4,1,1,0.46,0.4545,0.82,0.1045,534,347.8875
3,1,9,8,0,4,1,1,0.5,0.4848,0.68,0.0896,790,657.0
3,1,9,9,0,4,1,1,0.56,0.5303,0.6,0.0896,355,336.45
3,1,9,10,0,4,1,1,0.58,0.5455,0.53,0.0896,190,179.85
3,1,9,11,0,4,1,1,0.62,0.6212,0.43,0.0,243,221.4
3,1,9,12,0,4,1,1,0.62,0.6212,0.43,0.1343,290,255.0875
3,1,9,13,0,4,1,1,0.64,0.6212,0.44,0.1343,336,251.775
3,1,9,14,0,4,1,1,0.64,0.6212,0.47,0.194,298,254.9125
3,1,9,15,0,4,1,1,0.66,0.6212,0.47,0.194,291,262.3125
3,1,9,16,0,4,1,1,0.64,0.6212,0.47,0.1642,457,396.1125
3,1,9,17,0,4,1,1,0.64,0.6212,0.5,0.2239,976,743.5625
3,1,9,18,0,4,1,1,0.6,0.6212,0.56,0.2537,900,718.7125
3,1,9,19,0,4,1,1,0.58,0.5455,0.6,0.2239,603,520.85
3,1,9,20,0,4,1,1,0.56,0.5303,0.64,0.1343,417,356.2375
3,1,9,21,0,4,1,1,0.56,0.5303,0.64,0.194,274,258.65
3,1,9,22,0,4,1,1,0.54,0.5152,0.73,0.1045,287,187.7125
3,1,9,23,0,4,1,1,0.54,0.5152,0.68,0.1045,154,116.8875
3,1,9,0,0,5,1,1,0.54,0.5152,0.68,0.0,66,70.8
3,1,9,1,0,5,1,1,0.52,0.5,0.72,0.0,49,32.0
3,1,9,2,0,5,1,1,0.52,0.5,0.72,0.0,14,20.325
3,1,9,3,0,5,1,1,0.5,0.4848,0.77,0.0896,12,6.1375
3,1,9,4,0,5,1,1,0.5,0.4848,0.77,0.0,10,6.4875
3,1,9,5,0,5,1,1,0.5,0.4848,0.82,0.0,49,28.05
3,1,9,6,0,5,1,1,0.5,0.4848,0.77,0.0896,165,107.1
3,1,9,7,0,5,1,1,0.52,0.5,0.77,0.0,503,344.3125
3,1,9,8,0,5,1,1,0.54,0.5152,0.73,0.1343,757,633.4
3,1,9,9,0,5,1,1,0.58,0.5455,0.68,0.1343,383,321.95
3,1,9,10,0,5,1,1,0.62,0.6061,0.61,0.2239,225,314.7875
3,1,9,11,0,5,1,1,0.66,0.6212,0.57,0.2239,321,348.2375
3,1,9,12,0,5,1,1,0.68,0.6364,0.57,0.1642,389,411.6
3,1,9,13,0,5,1,1,0.7,0.6515,0.54,0.1642,421,412.425
3,1,9,14,0,5,1,1,0.7,0.6515,0.54,0.2985,412,420.075
3,1,9,15,0,5,1,1,0.7,0.6515,0.54,0.2239,423,424.7375
3,1,9,16,0,5,1,1,0.7,0.6515,0.54,0.194,567,550.975
3,1,9,17,0,5,1,1,0.68,0.6364,0.57,0.2836,846,776.0
3,1,9,18,0,5,1,1,0.66,0.6212,0.61,0.2537,805,763.35
3,1,9,19,0,5,1,1,0.64,0.6061,0.65,0.2537,588,531.7125
3,1,9,20,0,5,1,1,0.62,0.6061,0.69,0.194,369,363.45
3,1,9,21,0,5,1,1,0.6,0.5909,0.73,0.2537,312,283.475
3,1,9,22,0,5,1,1,0.6,0.5909,0.73,0.194,295,212.0125
3,1,9,23,0,5,1,1,0.6,0.5909,0.73,0.3284,186,149.9875
3,1,9,0,0,6,0,1,0.6,0.5909,0.73,0.2836,172,95.4125
3,1,9,1,0,6,0,1,0.58,0.5455,0.83,0.2985,124,72.3125
3,1,9,2,0,6,0,1,0.56,0.5303,0.88,0.2537,83,55.75
3,1,9,3,0,6,0,1,0.56,0.5303,0.83,0.2836,45,29.15
3,1,9,4,0,6,0,1,0.56,0.5303,0.83,0.2836,15,8.125
3,1,9,5,0,6,0,1,0.56,0.5303,0.83,0.3284,17,10.4125
3,1,9,6,0,6,0,1,0.56,0.5303,0.83,0.2985,41,31.1625
3,1,9,7,0,6,0,1,0.58,0.5455,0.78,0.2537,77,151.6125
3,1,9,8,0,6,0,1,0.6,0.5909,0.73,0.2985,218,223.4
3,1,9,9,0,6,0,1,0.64,0.6061,0.69,0.2537,377,299.5625
3,1,9,10,0,6,0,1,0.66,0.6212,0.65,0.3284,474,481.375
3,1,9,11,0,6,0,1,0.7,0.6515,0.58,0.2836,626,572.65
3,1,9,12,0,6,0,1,0.72,0.6667,0.54,0.2985,688,600.35
3,1,9,13,0,6,0,1,0.74,0.6667,0.51,0.3582,707,589.325
3,1,9,14,0,6,0,1,0.76,0.6818,0.48,0.2836,654,587.2
3,1,9,15,0,6,0,1,0.74,0.6667,0.48,0.3881,750,586.2625
3,1,9,16,0,6,0,1,0.74,0.6667,0.51,0.3284,680,618.8375
3,1,9,17,0,6,0,1,0.74,0.6667,0.51,0.3284,646,589.6375
3,1,9,18,0,6,0,1,0.72,0.6667,0.54,0.2836,598,533.2625
3,1,9,19,0,6,0,1,0.7,0.6515,0.58,0.194,407,470.125
3,1,9,20,0,6,0,1,0.7,0.6515,0.54,0.2537,325,354.8625
3,1,9,21,0,6,0,1,0.64,0.6212,0.57,0.2537,261,251.7375
3,1,9,22,0,6,0,1,0.62,0.6212,0.57,0.194,239,224.6625
3,1,9,23,0,6,0,1,0.62,0.6212,0.5,0.194,171,170.4
4,1,9,0,0,0,0,1,0.62,0.6212,0.38,0.2537,180,112.2125
4,1,9,1,0,0,0,1,0.54,0.5152,0.52,0.3582,142,67.975
4,1,9,2,0,0,0,1,0.52,0.5,0.48,0.2537,95,73.7375
4,1,9,3,0,0,0,1,0.48,0.4697,0.55,0.2985,54,33.875
4,1,9,4,0,0,0,1,0.46,0.4545,0.55,0.2239,10,7.825
4,1,9,5,0,0,0,1,0.46,0.4545,0.59,0.2537,6,7.125
4,1,9,6,0,0,0,1,0.44,0.4394,0.62,0.2537,16,18.4
4,1,9,7,0,0,0,1,0.46,0.4545,0.59,0.2239,57,56.6875
4,1,9,8,0,0,0,1,0.48,0.4697,0.55,0.3582,175,120.35
4,1,9,9,0,0,0,1,0.5,0.4848,0.51,0.3284,276,230.6375
4,1,9,10,0,0,0,1,0.54,0.5152,0.45,0.2537,489,427.0625
4,1,9,11,0,0,0,1,0.56,0.5303,0.46,0.2537,570,522.5125
4,1,9,12,0,0,0,1,0.56,0.5303,0.43,0.1045,776,622.675
4,1,9,13,0,0,0,1,0.6,0.6212,0.38,0.1642,702,638.1875
4,1,9,14,0,0,0,1,0.6,0.6212,0.38,0.194,666,634.525
4,1,9,15,0,0,0,1,0.6,0.6212,0.33,0.2239,640,628.375
4,1,9,16,0,0,0,1,0.6,0.6212,0.33,0.3284,691,568.55
4,1,9,17,0,0,0,1,0.56,0.5303,0.35,0.2985,723,510.6875
4,1,9,18,0,0,0,1,0.54,0.5152,0.37,0.194,540,467.6
4,1,9,19,0,0,0,1,0.52,0.5,0.42,0.1642,413,334.6
4,1,9,20,0,0,0,1,0.52,0.5,0.42,0.1642,252,232.5625
4,1,9,21,0,0,0,2,0.52,0.5,0.48,0.1045,196,175.7125
4,1,9,22,0,0,0,1,0.52,0.5,0.48,0.0,138,118.6
4,1,9,23,0,0,0,2,0.5,0.4848,0.59,0.1045,100,84.5375
4,1,9,0,0,1,1,1,0.46,0.4545,0.63,0.194,64,52.9
4,1,9,1,0,1,1,1,0.46,0.4545,0.67,0.1343,18,26.175
4,1,9,2,0,1,1,2,0.46,0.4545,0.63,0.1343,8,10.6125
4,1,9,3,0,1,1,1,0.46,0.4545,0.63,0.1642,5,4.825
4,1,9,4,0,1,1,1,0.44,0.4394,0.67,0.1045,8,6.15
4,1,9,5,0,1,1,1,0.46,0.4545,0.63,0.0,37,27.25
4,1,9,6,0,1,1,1,0.46,0.4545,0.59,0.0,168,117.0875
4,1,9,7,0,1,1,1,0.46,0.4545,0.67,0.1343,530,335.025
4,1,9,8,0,1,1,1,0.5,0.4848,0.55,0.194,750,632.7
4,1,9,9,0,1,1,1,0.52,0.5,0.52,0.194,328,340.3125
4,1,9,10,0,1,1,1,0.54,0.5152,0.49,0.2239,198,170.3875
4,1,9,11,0,1,1,1,0.56,0.5303,0.37,0.194,238,215.65
4,1,9,12,0,1,1,1,0.56,0.5303,0.35,0.2985,342,254.9375
4,1,9,13,0,1,1,1,0.6,0.6212,0.31,0.2985,328,254.6625
4,1,9,14,0,1,1,1,0.6,0.6061,0.28,0.0,303,258.6
4,1,9,15,0,1,1,1,0.6,0.6212,0.31,0.0,300,264.8125
4,1,9,16,0,1,1,1,0.58,0.5455,0.3,0.2537,516,370.575
4,1,9,17,0,1,1,1,0.58,0.5455,0.3,0.0,898,734.6125
4,1,9,18,0,1,1,1,0.54,0.5152,0.37,0.1642,853,702.0
4,1,9,19,0,1,1,1,0.52,0.5,0.39,0.1343,590,463.05
4,1,9,20,0,1,1,1,0.52,0.5,0.52,0.1045,432,315.8625
4,1,9,21,0,1,1,1,0.5,0.4848,0.51,0.1343,256,211.0
4,1,9,22,0,1,1,1,0.5,0.4848,0.51,0.2239,172,105.3
4,1,9,23,0,1,1,1,0.46,0.4545,0.63,0.1343,94,68.4
4,1,9,0,0,2,1,1,0.46,0.4545,0.67,0.1642,64,49.1125
4,1,9,1,0,2,1,1,0.44,0.4394,0.72,0.1343,13,28.1875
4,1,9,2,0,2,1,1,0.42,0.4242,0.77,0.1343,14,7.6375
4,1,9,3,0,2,1,1,0.42,0.4242,0.71,0.0896,5,3.925
4,1,9,4,0,2,1,1,0.42,0.4242,0.71,0.1343,9,4.825
4,1,9,5,0,2,1,1,0.42,0.4242,0.77,0.0896,47,26.325
4,1,9,6,0,2,1,1,0.44,0.4394,0.77,0.2239,194,114.5125
4,1,9,7,0,2,1,1,0.44,0.4394,0.77,0.194,556,337.275
4,1,9,8,0,2,1,1,0.48,0.4697,0.67,0.194,805,632.3625
4,1,9,9,0,2,1,1,0.54,0.5152,0.56,0.2537,409,337.85
4,1,9,10,0,2,1,1,0.56,0.5303,0.52,0.2985,170,177.7
4,1,9,11,0,2,1,1,0.6,0.6212,0.46,0.2985,218,224.125
4,1,9,12,0,2,1,1,0.62,0.6212,0.43,0.2836,302,255.8
4,1,9,13,0,2,1,1,0.64,0.6212,0.47,0.2537,305,248.2375
4,1,9,14,0,2,1,1,0.66,0.6212,0.39,0.3284,293,239.1625
4,1,9,15,0,2,1,1,0.66,0.6212,0.36,0.3284,303,248.225
4,1,9,16,0,2,1,1,0.66,0.6212,0.39,0.2985,495,379.65
4,1,9,17,0,2,1,1,0.66,0.6212,0.39,0.2836,967,742.7125
4,1,9,18,0,2,1,1,0.64,0.6212,0.41,0.2239,822,749.1
4,1,9,19,0,2,1,1,0.62,0.6212,0.5,0.2537,539,498.8
4,1,9,20,0,2,1,1,0.6,0.6212,0.56,0.2985,425,357.925
4,1,9,21,0,2,1,1,0.6,0.6212,0.56,0.2985,297,258.0125
4,1,9,22,0,2,1,1,0.6,0.6212,0.56,0.2836,188,191.5875
4,1,9,23,0,2,1,1,0.6,0.6212,0.56,0.3284,98,81.525
4,1,9,0,0,3,1,1,0.58,0.5455,0.64,0.2985,40,40.35
4,1,9,1,0,3,1,1,0.58,0.5455,0.64,0.3284,29,15.0375
4,1,9,2,0,3,1,2,0.58,0.5455,0.64,0.2836,17,8.3125
4,1,9,3,0,3,1,2,0.58,0.5455,0.64,0.2836,10,5.4
4,1,9,4,0,3,1,1,0.56,0.5303,0.73,0.2537,14,6.3125
4,1,9,5,0,3,1,1,0.56,0.5303,0.73,0.2239,36,27.175
4,1,9,6,0,3,1,1,0.54,0.5152,0.73,0.194,182,123.1875
4,1,9,7,0,3,1,1,0.54,0.5152,0.77,0.1343,532,353.8375
4,1,9,8,0,3,1,1,0.56,0.5303,0.73,0.2985,838,613.0125
4,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.194,334,348.4125
4,1,9,10,0,3,1,1,0.6,0.5909,0.73,0.2836,185,181.025
4,1,9,11,0,3,1,1,0.64,0.6212,0.61,0.2537,227,217.925
4,1,9,12,0,3,1,1,0.68,0.6364,0.61,0.2239,316,258.3375
4,1,9,13,0,3,1,1,0.7,0.6515,0.58,0.2239,340,253.5875
4,1,9,14,0,3,1,1,0.74,0.6667,0.48,0.2836,277,234.7625
4,1,9,15,0,3,1,1,0.74,0.6667,0.48,0.2985,300,242.5
4,1,9,16,0,3,1,1,0.74,0.6667,0.45,0.2836,468,380.45
4,1,9,17,0,3,1,1,0.74,0.6667,0.48,0.2985,953,756.3125
4,1,9,18,0,3,1,1,0.74,0.6667,0.48,0.2239,884,763.0875
4,1,9,19,0,3,1,1,0.7,0.6515,0.54,0.1642,627,511.225
4,1,9,20,0,3,1,1,0.66,0.6212,0.69,0.194,434,359.6125
4,1,9,21,0,3,1,1,0.66,0.6212,0.65,0.194,360,257.7125
4,1,9,22,0,3,1,3,0.62,0.6061,0.69,0.194,215,141.625
4,1,9,23,0,3,1,2,0.6,0.5758,0.78,0.2537,115,85.2125
4,1,9,0,0,4,1,1,0.6,0.5758,0.78,0.0896,65,43.3625
4,1,9,1,0,4,1,1,0.6,0.5758,0.78,0.0896,21,19.0375
4,1,9,2,0,4,1,1,0.6,0.5758,0.78,0.0896,16,10.75
4,1,9,3,0,4,1,1,0.6,0.5758,0.78,0.0,7,7.3625
4,1,9,4,0,4,1,1,0.56,0.5303,0.94,0.1343,8,5.85
4,1,9,5,0,4,1,1,0.58,0.5455,0.83,0.0,66,28.9
4,1,9,6,0,4,1,1,0.56,0.5303,0.88,0.0896,169,119.5625
4,1,9,7,0,4,1,1,0.6,0.5758,0.78,0.0,558,369.1875
4,1,9,8,0,4,1,1,0.62,0.6061,0.71,0.0896,794,645.1375
4,1,9,9,0,4,1,1,0.66,0.6212,0.65,0.0,335,346.1
4,1,9,10,0,4,1,2,0.7,0.6515,0.51,0.2836,208,185.0375
4,1,9,11,0,4,1,2,0.72,0.6667,0.51,0.1642,294,221.0625
4,1,9,12,0,4,1,2,0.74,0.6667,0.48,0.1343,335,244.0875
4,1,9,13,0,4,1,2,0.74,0.6667,0.48,0.0,326,244.3625
4,1,9,14,0,4,1,2,0.76,0.6818,0.45,0.0896,258,242.275
4,1,9,15,0,4,1,2,0.76,0.6818,0.45,0.0,296,245.275
4,1,9,16,0,4,1,2,0.72,0.6667,0.58,0.3284,472,399.9375
4,1,9,17,0,4,1,2,0.66,0.6212,0.69,0.2985,905,797.2375
4,1,9,18,0,4,1,2,0.66,0.6212,0.69,0.2239,899,797.825
4,1,9,19,0,4,1,1,0.66,0.6212,0.65,0.1343,559,536.6375
4,1,9,20,0,4,1,2,0.64,0.6061,0.69,0.2239,457,346.375
4,1,9,21,0,4,1,3,0.62,0.5758,0.83,0.2985,253,207.9625
4,1,9,22,0,4,1,3,0.62,0.5758,0.83,0.2985,47,151.975
4,1,9,23,0,4,1,3,0.62,0.5758,0.83,0.1642,45,66.35
4,1,9,0,0,5,1,3,0.6,0.5455,0.88,0.1642,17,38.15
4,1,9,1,0,5,1,3,0.6,0.5455,0.88,0.0,13,31.4375
4,1,9,2,0,5,1,3,0.6,0.5455,0.88,0.2985,10,20.7375
4,1,9,3,0,5,1,2,0.6,0.5606,0.83,0.1343,7,7.325
4,1,9,4,0,5,1,3,0.56,0.5303,0.88,0.1045,12,7.4
4,1,9,5,0,5,1,1,0.56,0.5303,0.88,0.0,38,27.175
4,1,9,6,0,5,1,2,0.56,0.5303,0.94,0.0896,138,109.025
4,1,9,7,0,5,1,2,0.56,0.5303,0.94,0.0,394,322.7125
4,1,9,8,0,5,1,1,0.6,0.5606,0.83,0.0896,705,640.6625
4,1,9,9,0,5,1,2,0.62,0.5758,0.83,0.1045,426,343.9625
4,1,9,10,0,5,1,2,0.64,0.5909,0.78,0.1343,245,306.525
4,1,9,11,0,5,1,2,0.66,0.6212,0.69,0.0,361,337.8875
4,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.2537,380,423.9875
4,1,9,13,0,5,1,2,0.7,0.6515,0.51,0.2537,410,433.85
4,1,9,14,0,5,1,2,0.7,0.6515,0.54,0.2537,399,428.5
4,1,9,15,0,5,1,2,0.68,0.6364,0.54,0.2836,392,432.8
4,1,9,16,0,5,1,2,0.66,0.6212,0.5,0.2239,502,537.4125
4,1,9,17,0,5,1,2,0.66,0.6212,0.54,0.2985,808,801.175
4,1,9,18,0,5,1,2,0.64,0.6212,0.5,0.2239,667,797.075
4,1,9,19,0,5,1,3,0.62,0.6212,0.5,0.2537,508,431.925
4,1,9,20,0,5,1,3,0.6,0.6212,0.53,0.1642,336,263.5
4,1,9,21,0,5,1,3,0.6,0.6212,0.53,0.194,237,208.7875
4,1,9,22,0,5,1,2,0.58,0.5455,0.53,0.2239,220,205.2
4,1,9,23,0,5,1,2,0.56,0.5303,0.56,0.194,190,163.1125
4,1,9,0,0,6,0,1,0.54,0.5152,0.6,0.2239,149,129.8375
4,1,9,1,0,6,0,1,0.54,0.5152,0.6,0.2239,101,83.2
4,1,9,2,0,6,0,2,0.54,0.5152,0.56,0.2239,92,56.1125
4,1,9,3,0,6,0,2,0.52,0.5,0.59,0.194,29,31.65
4,1,9,4,0,6,0,1,0.52,0.5,0.59,0.2537,14,8.975
4,1,9,5,0,6,0,1,0.5,0.4848,0.63,0.194,15,8.575
4,1,9,6,0,6,0,1,0.5,0.4848,0.63,0.2537,37,26.375
4,1,9,7,0,6,0,1,0.48,0.4697,0.67,0.2836,73,95.15
4,1,9,8,0,6,0,1,0.5,0.4848,0.68,0.2836,211,169.25
4,1,9,9,0,6,0,1,0.5,0.4848,0.63,0.194,332,278.7625
4,1,9,10,0,6,0,1,0.54,0.5152,0.56,0.2537,472,446.5625
4,1,9,11,0,6,0,1,0.56,0.5303,0.52,0.2836,663,574.2375
4,1,9,12,0,6,0,1,0.62,0.6212,0.41,0.2985,682,639.4375
4,1,9,13,0,6,0,1,0.62,0.6212,0.41,0.2985,686,653.8625
4,1,9,14,0,6,0,1,0.6,0.6212,0.4,0.2537,750,659.775
4,1,9,15,0,6,0,1,0.6,0.6212,0.43,0.2537,727,653.85
4,1,9,16,0,6,0,1,0.62,0.6212,0.41,0.2537,722,613.7
4,1,9,17,0,6,0,1,0.6,0.6212,0.38,0.3582,712,554.85
4,1,9,18,0,6,0,1,0.56,0.5303,0.46,0.194,594,461.1
4,1,9,19,0,6,0,1,0.52,0.5,0.55,0.1642,470,350.7625
4,1,9,20,0,6,0,1,0.52,0.5,0.55,0.194,315,247.2125
4,1,9,21,0,6,0,1,0.52,0.5,0.55,0.1343,292,224.2375
4,1,9,22,0,6,0,1,0.5,0.4848,0.63,0.1045,221,184.075
4,1,9,23,0,6,0,1,0.5,0.4848,0.59,0.0896,196,167.85
4,1,9,0,0,0,0,1,0.5,0.4848,0.59,0.0,147,113.2625
4,1,9,1,0,0,0,1,0.5,0.4848,0.59,0.0,116,80.0625
4,1,9,2,0,0,0,1,0.48,0.4697,0.63,0.0,92,65.8625
4,1,9,3,0,0,0,1,0.46,0.4545,0.67,0.0896,58,35.6625
4,1,9,4,0,0,0,1,0.46,0.4545,0.67,0.0896,7,9.55
4,1,9,5,0,0,0,1,0.44,0.4394,0.72,0.0,10,10.875
4,1,9,6,0,0,0,1,0.44,0.4394,0.72,0.0896,22,29.8375
4,1,9,7,0,0,0,1,0.44,0.4394,0.77,0.0,57,62.1125
4,1,9,8,0,0,0,1,0.48,0.4697,0.67,0.1045,144,123.375
4,1,9,9,0,0,0,1,0.52,0.5,0.63,0.1045,285,246.1375
4,1,9,10,0,0,0,1,0.58,0.5455,0.46,0.1642,479,448.9375
4,1,9,11,0,0,0,1,0.6,0.6212,0.43,0.2239,591,565.0625
4,1,9,12,0,0,0,1,0.62,0.6212,0.41,0.2985,680,622.15
4,1,9,13,0,0,0,1,0.62,0.6212,0.41,0.2537,594,644.4875
4,1,9,14,0,0,0,1,0.62,0.6212,0.41,0.2537,612,641.7875
4,1,9,15,0,0,0,1,0.64,0.6212,0.36,0.2537,649,638.95
4,1,9,16,0,0,0,1,0.64,0.6212,0.36,0.2239,648,566.5625
4,1,9,17,0,0,0,1,0.62,0.6212,0.35,0.2836,575,531.7
4,1,9,18,0,0,0,1,0.52,0.5,0.59,0.4478,401,457.1125
4,1,9,19,0,0,0,3,0.5,0.4848,0.72,0.1343,257,258.0375
4,1,9,20,0,0,0,3,0.5,0.4848,0.72,0.1343,194,148.875
4,1,9,21,0,0,0,1,0.5,0.4848,0.68,0.0,123,153.675
4,1,9,22,0,0,0,1,0.48,0.4697,0.72,0.0,91,103.175
4,1,9,23,0,0,0,1,0.48,0.4697,0.72,0.0896,57,72.825
4,1,10,0,0,1,1,1,0.46,0.4545,0.72,0.1045,45,70.8875
4,1,10,1,0,1,1,1,0.44,0.4394,0.77,0.0896,18,19.55
4,1,10,2,0,1,1,1,0.46,0.4545,0.72,0.0,12,8.325
4,1,10,3,0,1,1,1,0.44,0.4394,0.77,0.0,7,8.0125
4,1,10,4,0,1,1,1,0.42,0.4242,0.82,0.1045,10,5.0375
4,1,10,5,0,1,1,1,0.44,0.4394,0.77,0.0,36,28.125
4,1,10,6,0,1,1,1,0.44,0.4394,0.77,0.1045,155,113.9875
4,1,10,7,0,1,1,1,0.44,0.4394,0.77,0.1642,483,337.4
4,1,10,8,0,1,1,2,0.46,0.4545,0.77,0.1045,784,631.15
4,1,10,9,0,1,1,2,0.52,0.5,0.63,0.0,340,340.55
4,1,10,10,0,1,1,1,0.54,0.5152,0.56,0.0,179,183.05
4,1,10,11,0,1,1,1,0.58,0.5455,0.46,0.0,272,218.1
4,1,10,12,0,1,1,2,0.6,0.6212,0.43,0.1642,323,260.6125
4,1,10,13,0,1,1,2,0.6,0.6212,0.43,0.1642,305,256.4125
4,1,10,14,0,1,1,2,0.6,0.6212,0.43,0.1045,244,248.2
4,1,10,15,0,1,1,2,0.62,0.6212,0.43,0.1343,329,249.1625
4,1,10,16,0,1,1,2,0.62,0.6212,0.46,0.2537,459,372.75
4,1,10,17,0,1,1,3,0.56,0.5303,0.6,0.2537,856,654.2625
4,1,10,18,0,1,1,3,0.56,0.5303,0.64,0.1045,613,694.9875
4,1,10,19,0,1,1,2,0.54,0.5152,0.68,0.1045,516,469.9
4,1,10,20,0,1,1,3,0.54,0.5152,0.68,0.0,262,232.35
4,1,10,21,0,1,1,2,0.54,0.5152,0.73,0.1343,218,215.2875
4,1,10,22,0,1,1,3,0.54,0.5152,0.77,0.0896,207,84.425
4,1,10,23,0,1,1,3,0.54,0.5152,0.77,0.0,105,55.0875
4,1,10,0,0,2,1,2,0.56,0.5303,0.73,0.0,31,29.0625
4,1,10,1,0,2,1,2,0.54,0.5152,0.77,0.1045,11,13.6125
